sentence_id,label,sentence,departure,arrival,template_id
1648,VALID,Train de fin de journée Berck vers Loches,Berck,Loches,147
1583,VALID,Je cherche le train le moins cher de Yvetot à Mende,Yvetot,Mende,54
2757,INVALID,Photo de Ancenis,,,177
3064,INVALID,Musée à visiter à Mulhouse,,,172
1670,VALID,Y a-t-il un TGV Dunkerque Challans ?,Dunkerque,Challans,34
136,VALID,je veux partir en milieu de soirée de limoges pour bordeaux,Limoges,Bordeaux,150
3255,INVALID,Je déménage à Limoges,,,195
1856,INVALID,informations trafic mulhouse,,,260
971,VALID,Je veux le prochain départ en train de Saumur pour Lunéville,Saumur,Lunéville,122
2471,INVALID,Informations générales Privas,,,275
2929,INVALID,Monuments historiques Évry,,,214
2788,INVALID,Photo de Évreux,,,177
3999,VALID,Prochain TGV de Granville pour Charleville-Mezieres,Granville,Charleville-Mézières,95
824,VALID,Train de fin de journée Aix-les-Bains vers Manosque,Aix-les-Bains,Manosque,147
784,VALID,Y a-t-il un TGV Avranches Colmar ?,Avranches,Colmar,34
1576,VALID,Y a-t-il un départ vers 14h de Nancy pour Mende ?,Nancy,Mende,117
261,VALID,je veux un train avec prises électriques albi bourgoin-jallieu,Albi,Bourgoin-Jallieu,146
1577,VALID,Quelle est la durée du trajet en train de Tourcoing à Auray ?,Tourcoing,Auray,31
1885,INVALID,quartiers historiques sens,,,227
2311,INVALID,Zones résidentielles Niort,,,274
44,VALID,je veux un train avec prises électriques châteauroux dinan,Châteauroux,Dinan,146
3792,VALID,je cherche un train dimanche de bordeaux a perigueux,Bordeaux,Périgueux,132
940,VALID,Comment rejoindre Moulins depuis Dinan en train ?,Dinan,Moulins,38
3546,INVALID,Carte interactive Brest,,,240
3608,INVALID,La distance entre Roubaix et Mende,,,20
2012,INVALID,espaces verts toul,,,239
2708,INVALID,Quelle heure est-il à Melun ?,,,160
528,VALID,Je veux partir maintenant de Dunkerque pour Besançon,Dunkerque,Besançon,56
3474,INVALID,Bonjour,,,21
3149,INVALID,Guide local Ajaccio,,,269
2988,INVALID,Mon ami vit à Nanterre et moi à Amboise,,,154
476,VALID,Je dois prendre un train de Rennes à Villeurbanne lundi,Rennes,Villeurbanne,96
523,VALID,Je veux me rendre à Port-Boulet depuis Valence par le train,Valence,Port-Boulet,73
45,VALID,je veux le train de amboise à le puy-en-velay le plus tôt possible,Amboise,Le Puy-en-Velay,100
1154,VALID,Train pour Pontivy au départ de Montreuil,Montreuil,Pontivy,91
611,VALID,Je veux le train de Courbevoie à Fontenay-le-Comte le plus tôt possible,Courbevoie,Fontenay-le-Comte,100
1564,VALID,Trajet de Bourg-en-Bresse veers oMntélimar,Bourg-en-Bresse,Montélimar,11
382,VALID,Train du matin Pontoise Laon,Pontoise,Laon,29
87,VALID,train en fin d'après-midi grenoble saint-quentin,Grenoble,Saint-Quentin,76
945,VALID,Train quotidien Aubenas Ajaccio,Aubenas,Ajaccio,107
1627,VALID,Y a-t-il un Ouigo de Montpellier vers Briançon ?,Montpellier,Briançon,109
3797,VALID,commentr ejoindre nirot depuis cane ne train ?,Caen,Niort,38
3888,INVALID,quartiers historriques  saint-omer,,,227
418,VALID,Train avec le moins de correspondances Le Puy-en-Velay Brest,Le Puy-en-Velay,Brest,55
441,VALID,Je veux arrivre à Le Mans depuis Granville,Granville,Le Mans,63
1667,VALID,Je cherche à voyager de Oyonnax à Cambrai en TER,Oyonnax,Cambrai,148
3708,VALID,quelle est la frequence des trains granville vesoul ?,Granville,Vesoul,72
2825,INVALID,Informations locales Berck,,,241
358,VALID,Je veux réserver une place dans le train Rennes Évreux,Rennes,Évreux,90
2729,INVALID,Carte postale Fontainebleau,,,196
612,VALID,Je voudrais partir de Aurillac pour aller à Auray,Aurillac,Auray,9
2034,INVALID,je vis à lourdes,,,168
3162,INVALID,Associations locales Besançon,,,236
3080,INVALID,Activités culturelles Paris,,,247
559,VALID,Train de milieu d'après-midi Tours Évreux,Tours,Évreux,143
621,VALID,Traain de milieu daprès-midi Laval Mende,Laval,Mende,143
371,VALID,Train de fin de journée Aix-les-Bains vers Antibes,Aix-les-Bains,Antibes,147
3278,INVALID,Journaux locaux Châteaubriant,,,192
4091,VALID,Quelle est la duree du trajet en train de Chambery a Concarneau ?,Chambéry,Concarneau,31
2946,INVALID,Monuments historiques Saint-Nazaire,,,214
873,VALID,Y a-t-il un train de nuit entre Boulogne-Billancourt et Clisson ?,Boulogne-Billancourt,Clisson,149
3483,INVALID,Zones rurales Cannes,,,243
3173,INVALID,Office postal Montélimar,,,221
1247,VALID,Châteauroux Valence pour demain,Châteauroux,Valence,6
3717,VALID,train matinal de fontenay-le-comte vers carcassonne,Fontenay-le-Comte,Carcassonne,115
728,VALID,Je veux rréserver une place dans le train  Toul Morlaix ,Toul,Morlaix,90
1125,VALID,Je veux partir de Albi et descendre à Meaux,Albi,Meaux,108
896,VALID,Je veux acheter un billet de train Soissons Mende,Soissons,Mende,83
566,VALID,Train régional de Mulhouse à Marseille,Mulhouse,Marseille,87
2342,INVALID,Transports locaux Colmar,,,273
348,VALID,Je veux me rendre à Clisson depuis Toulouse par le train,Toulouse,Clisson,73
1330,VALID,Y a-t-il un Intercités Aubenas Nevers ?,Aubenas,Nevers,57
2435,INVALID,Heure locale à Laval,,,194
2365,INVALID,J'habite à Villeurbanne,,,17
2081,INVALID,Saint-Nazaire est une belle ville,,,18
660,VALID,Je cherche le train le plus économique de Dunkerque à Nanterre,Dunkerque,Nanterre,124
2856,INVALID, Activtés nocturnesB iarritz,,,255
3112,INVALID,Spécialités culinaires Bourges,,,187
3957,VALID,Premier train Marseille Rouen,Marseille,Rouen,41
2537,INVALID,Je vis à Dunkerque,,,168
4036,INVALID,Shopping a Chambery,,,182
378,VALID,Y a-t-il un train avant 8h de Cherbourg à Perpignan ?,Cherbourg,Perpignan,103
128,VALID,je souhaite prendre le train de arles pour vendôme,Arles,Vendôme,32
859,VALID,Train de fin de journée Tarbes vers Épinal,Tarbes,Épinal,147
1356,VALID,Y a--til nu Ouigo de BoulogneB-illnacourt vers Rennes ?,Boulogne-Billancourt,Rennes,109
2308,INVALID,Activités culturelles Concarneau,,,247
542,VALID,Je pars demain de Hazebrouck vers Sens,Hazebrouck,Sens,37
3656,INVALID,Offfice du tourisme Bolbec,,,205
596,VALID,Départ Loches arrivée Grenoble,Loches,Grenoble,15
1368,VALID,Je planifie un voyage en train de Fontainebleau vers Béthune,Fontainebleau,Béthune,49
3197,INVALID,Marché local Cambrai,,,202
3762,VALID,y a-t-il ds rductions sur le trai nmorlaix yvetot ?,Morlaix,Yvetot,99
2654,INVALID,Immobilier à Auxerre,,,208
2173,INVALID,La distance entre Lorient et Toul,,,276
3912,INVALID,Associations a Verdun,,,207
2011,INVALID,statistiques météo compiègne,,,204
1298,VALID,Je souaite rpendre le train de Compiègne pouur Melun ,Compiègne,Melun,32
4066,INVALID,Universite a Clermont-Ferrand,,,179
3392,INVALID,Zones commerciales Pontarlier,,,263
2694,INVALID, Climat de Béthune,,,186
276,VALID,Billet aller simple en rttain MelunL isieux,Melun,Lisieux,70
1517,VALID,Train avec peu de monde de Abbeville à Besançon,Abbeville,Besançon,97
537,VALID,Je dois aller à Digne-les-Bains en partant de Langres en train,Langres,Digne-les-Bains,128
735,VALID,Je veux un billet flexible Courbevoie Vernon,Courbevoie,Vernon,114
2724,INVALID,Météo actuelle à Rodez,,,167
3291,INVALID,Mon ami vit à Verdun et moi à Lisieux,,,154
4005,VALID,Prochain TGV de Sens pour Montelimar,Sens,Montélimar,95
3719,INVALID,centres de loisirs limoges,,,262
1871,INVALID,photo de lons-le-saunier,,,177
1030,VALID,Je veux un train confortable de Modane à Laon,Modane,Laon,69
3082,INVALID,Coût de la vie Port-Boulet,,,209
2029,INVALID,spécialités culinaires courbevoie,,,187
3522,INVALID,Quartiers modernes Langres,,,244
1802,INVALID,activités culturelles auray,,,247
3237,INVALID,Actualités à Lyon,,,178
1877,INVALID,centres commerciaux paris,,,226
1265,VALID,Je veux aller de Dunkerque à Aurillac,Dunkerque,Aurillac,1
3400,INVALID,Transports locaux Cambrai,,,273
1861,INVALID,hôtel disponible à évreux,,,163
3394,INVALID,Zones industrielles Metz,,,231
491,VALID,Train de milieu d'après-midi Vierzon Niort,Vierzon,Niort,143
3736,INVALID,informations generales fougeres,,,275
684,VALID,Train de nuit Oyonnax Orléans,Oyonnax,Orléans,36
1736,VALID,Prochain départ de Dinan pour Pau,Dinan,Pau,27
2937,INVALID,Carte scolaire Aurillac,,,230
2975,INVALID,Code postal Fontenay-le-Comte,,,176
3442,INVALID,Statistiques démographiques Chaumont,,,245
2986,INVALID,Carte scolaire Le Puy-en-Velay,,,230
1629,VALID,Je veux acheter mon billet pour le train Vesoul Manosque,Vesoul,Manosque,118
3813,INVALID,activites nocturnes roubaix,,,255
3760,INVALID,yvetot est une belle ville,,,18
450,VALID,Y a-t-il nu train dans l'heure de Fontenay-le-Comte versC annes ?,Fontenay-le-Comte,Cannes,80
27,VALID,y a-t-il des trains en semaine de amboise à étampes ?,Amboise,Étampes,74
436,VALID,Je dois voyager de Lens à Blois vendredi,Lens,Blois,112
805,VALID,Train avec peu de monde de Chartres à Louviers,Chartres,Louviers,97
1686,VALID,Quel est le meilleur train de Bourgoin-Jallieu à Florence ?,Bourgoin-Jallieu,Florence,44
3750,VALID,train de milieu d'apres-midi privas montreuil,Privas,Montreuil,143
3622,INVALID,Carte météo Tourrss,,,251
3030,INVALID,Zones touristiques Limoges,,,219
1026,VALID,Je cherche un train jeudi de Vesoul à Dijon,Vesoul,Dijon,140
1137,VALID,Je voudrais partir de Clermont-Ferrand pour aller à Poiitiers,Clermont-Ferrand,Poitiers,9
3523,INVALID,La distance entre Châlons-en-Champagne et Auch,,,276
3367,INVALID,Marché local Soissons,,,202
3553,INVALID,Mon ami vit à Valenciennes et moi à Dinan,,,19
3824,INVALID,hotel pas cher a digne-les-bains,,,170
1121,VALID,Je souhaite prendre le train de Chinon pour Lisieux,Chinon,Lisieux,32
1808,INVALID,population étudiante colmar,,,193
3138,INVALID,Musée à viiter à Annemasse,,,172
2109,INVALID,Calendrier événements Niort,,,248
2265,INVALID,Photos aériennes Cherbourg,,,211
3632,INVALID,Plan de ville Albert,,,206
302,VALID,Train de fin de journée Vichy vers La Rochelle,Vichy,La Rochelle,147
983,VALID,Je dois voyager de Blois à Arles vendredi,Blois,Arles,112
2676,INVALID,Coût de la vie Aubenas,,,209
1204,VALID,Je dois être à Vichy avant midi en partant de Fontainebleau,Fontainebleau,Vichy,88
2085,INVALID,Population étudiante Versailles,,,193
691,VALID,Je veux partir de Valence et descendre à Vitry-le-François,Valence,Vitry-le-François,108
1795,INVALID,carte des routes montélimar,,,223
554,VALID,Je souhaite prendre un train en début d'après-midi de Vienne à Aurillac,Vienne,Aurillac,110
2787,INVALID,Population étudiante Pau,,,193
882,VALID,Quel train prendre pour aller de Fontenay-le-Comte à Tourcoing ?,Fontenay-le-Comte,Tourcoing,84
2005,INVALID,mnoument célèbre à bourg-enb-resse,,,188
725,VALID,Y a-t-il des réductions sur le train Montbéliard Carcassonne ?,Montbéliard,Carcassonne,99
3411,INVALID,Bonjour,,,21
3872,INVALID,zones touristiques dunkerque,,,219
197,VALID,y a-t-il un train toutes les deux heures de romans-sur-isère à pontivy ?,Romans-sur-Isère,Pontivy,145
1193,VALID,Y a-t-il un train vers midi de Auch à Vichy ?,Auch,Vichy,137
3906,VALID,Je veux un billet flexible Fontenay-le-Comte Vitre,Fontenay-le-Comte,Vitré,114
503,VALID,Y a-t-il un Ouigo de Montélimar vers Bordeaux ?,Montélimar,Bordeaux,109
3636,INVALID, Mon ami vit à Châteaubrian et moi àA vranches,,,19
1471,VALID,Je dois aller de Cholet à Langres ce soir,Cholet,Langres,39
3568,INVALID,Centres sportifs Niort,,,235
2315,INVALID,Musée à visiter à Mâcon,,,172
3649,INVALID,Quartiers historiques Lisieux,,,227
1225,VALID,Je veux partir de Yvetot et descendre à Vienne,Yvetot,Vienne,108
3907,VALID,Train avec restauration de Auch a Romans-sur-Isere,Auch,Romans-sur-Isère,135
3102,INVALID,Guide urbain Pontivy,,,253
1373,VALID,Je veux un train avec prises électriques Manosque Étampes,Manosque,Étampes,146
3952,INVALID,Musee celebre a Clisson,,,166
64,VALID,y a-t-il un départ tôt demain de orange vers clisson ?,Orange,Clisson,125
195,VALID,je voudrais partir de carcassonne pour aller à meaux,Carcassonne,Meaux,9
121,VALID,quel train me conseillez-vous de dole à bordeaux ?,Dole,Bordeaux,53
3228,INVALID,Mon ami vit à Villeurbanne et moi à Verdun,,,154
153,VALID,train express de saint-étienne vers bordeaux,Saint-Étienne,Bordeaux,139
243,VALID,un aller simple perpignan fontainebleau,Perpignan,Fontainebleau,10
1286,VALID,Je veux prendre le train de Fougères à Nevers,Fougères,Nevers,28
3917,INVALID,Quelle heure est-il a Cannes ?,,,160
2808,INVALID,Carte touristique de Rodez,,,164
1290,VALID,Je dois me rendre de Bourg-en-Bresse à Compiègne,Bourg-en-Bresse,Compiègne,7
2857,INVALID,Meilleur moment pour visiter Étampes,,,197
1226,VALID,Je veux un train confortable de Fontainebleau à Maubeuge,Fontainebleau,Maubeuge,69
3594,INVALID,Statistiques économiques Lyon,,,272
3481,INVALID,Restaurant à Privas,,,25
1378,VALID,Je souhaite partir de Reims et arriver à Chambéry,Reims,Chambéry,81
1050,VALID,Y a-t-il un train toutes les deux heures de Concarneau à Évreux ?,Concarneau,Évreux,145
1551,VALID,Je souhaite réserver un train de Chartres vers Reims,Chartres,Reims,58
3910,VALID,Depart Chinnon arrivee Lille,Chinon,Lille,15
423,VALID,Je cherche le train le plus économique de Elbeuf à Cherbourg,Elbeuf,Cherbourg,124
1033,VALID,Billet aller simple en train Dunkerque Aurillac,Dunkerque,Aurillac,70
2360,INVALID,Carte météo Toul,,,251
3142,INVALID,Population urbaine Béthune,,,266
832,VALID,Qeuls snot leshoraairres ed train Limoges Saint-Malo ? ,Limoges,Saint-Malo,8
3093,INVALID,Zones touristiques Nancy,,,219
328,VALID,Je souhaite partir de Roubaix et arriver à Cannes,Roubaix,Cannes,81
1622,VALID,Y a-t-il des trains en semaine de Amiens à Nanterre ?,Amiens,Nanterre,74
273,VALID,Je veux arriver à Saint-Omer depuis Nice,Nice,Saint-Omer,63
3121,INVALID,Languee parlée à Pontoise,,,175
2504,INVALID,Coût de la vie Tours,,,209
779,VALID,Prochain départ de Courbevoie pour Châteauroux,Courbevoie,Châteauroux,27
386,VALID,Y a-t-il un train de nuit entre Vendôme et Argenteuil ?,Vendôme,Argenteuil,149
1900,INVALID,langue parlée à moulins,,,175
2295,INVALID,J'habite actuellement à Niort,,,161
1961,INVALID,statistiques emploi valence,,,225
2126,INVALID,Informations locales Montivilliers,,,241
2353,INVALID,Bonjour,,,21
3290,INVALID,Statistiques météo Lannion,,,204
3004,INVALID,Théâtre à Tarbes,,,217
3887,VALID,prochain train pour besancon depuis mulhouse,Mulhouse,Besançon,13
3391,INVALID,Quelle est la population de Chhmbéry ?,,,22
1821,INVALID,zones touristiques vannes,,,249
2560,INVALID,Clubs sportifs Dinan,,,215
1863,INVALID,cinéma à montélimar,,,216
3379,INVALID,Mon ami vit à Granville et moi à Bourg-en-Bresse,,,154
298,VALID,Je dois voyager de Provins à Dole ce week-end,Provins,Dole,77
2941,INVALID,Monument célèbre à Sens,,,188
2221,INVALID,Restaurant à Épernay,,,25
2000,INVALID,colmar est une belle ville,,,153
2593,INVALID,Statistiques météo Dole,,,204
1763,VALID,Je veux un train confortable de Vannes à Nevers,Vannes,Nevers,69
1884,INVALID,spécialités culinaires amiens,,,187
3297,INVALID,Météo actuelle à Châteauroux,,,167
3256,INVALID,Hôpitaux à Concarneau,,,222
2865,INVALID,Niort ou Créteil pour les vacances ?,,,23
2970,INVALID,Coût de la vie Clisson,,,209
3569,INVALID,Coût de la vie Rennes,,,209
1501,VALID,Je cherche le train le plus économique de Montargis à Meaux,Montargis,Meaux,124
1421,VALID,Y a-t-il des trains vers Clermont-Ferrand au départ de La Rochelle ?,La Rochelle,Clermont-Ferrand,4
474,VALID,Je dois me rendre à Dunkerque depuis Bayonne en TGV,Bayonne,Dunkerque,144
3210,INVALID,Quel temps fait-il à Soissns ??,,,151
3415,INVALID,Concert prévu à Vitry-le-François,,,174
38,VALID,y a-t-il un départ tôt demain de romans-sur-isère vers cergy ?,Romans-sur-Isère,Cergy,125
3713,VALID,je veux le prochain depart en train de vienne pour saint-etienne,Vienne,Saint-Étienne,122
3806,VALID,billet de train loches lueville pour aujourd'hui,Loches,Lunéville,40
3220,INVALID,Le maire de Nîmes,,,24
1404,VALID,Je veux acheter mon billet pour le train Soissons Fougères,Soissons,Fougères,118
1299,VALID,Je dois prendre le train de Évreux pour Lens,Évreux,Lens,45
978,VALID,Premier train Montélimar Épinal,Montélimar,Épinal,41
2473,INVALID,Je travaille à Ancenis,,,165
1326,VALID,Je veux partir en train de Montbéliard à Segré samedi,Montbéliard,Segré,126
1783,INVALID,carte scolaire gap,,,230
617,VALID,Billet de train Louviers Béziers pour aujourd'hui,Louviers,Béziers,40
3319,INVALID,Informatiosn pratiques Évreux,,,256
2249,INVALID,Services publics Moulins,,,234
7,VALID,y a-t-il des trains vers mâcon au départ de louviers ?,Louviers,Mâcon,4
2111,INVALID,Spécialités culinaires Hazebrouck,,,187
347,VALID,Train en fin d'après-midi Pau Lisieux,Pau,Lisieux,76
2956,INVALID,Carte météo Belfort,,,251
1709,VALID,Train direct sans correspondance Bourg-en-Bresse Argenteuil,Bourg-en-Bresse,Argenteuil,82
3634,INVALID,Marchés hebdomadaires Granville,,,238
332,VALID,Y a-t-il un train avant 8h de Ancenis à Montpellier ?,Ancenis,Montpellier,103
483,VALID,Je dois voyager en train de Caen vers Limoges mercrei,Caen,Limoges,136
3339,INVALID,Carte historique Challans,,,210
2784,INVALID,Concert prévu à Roubaix,,,174
1252,VALID,Je veux comparer les horaires de train de Bourgoin-Jallieu à Béthune,Bourgoin-Jallieu,Béthune,94
2119,INVALID,J'habite à Ancenis,,,152
1800,INVALID,quelle est la population de rouen ?,,,22
3408,INVALID,Informations pratiques Valence,,,256
967,VALID,Y a-t-il un TGV en fin d'après-midi Vitré Morlaix ?,Vitré,Morlaix,133
103,VALID,quel est le prix du billet de train amboise blois ?,Amboise,Blois,105
3753,VALID,train de nantes a melun cet apres-midi,Nantes,Melun,59
977,VALID,Je cherche un train pour la semaine prochaine de Lourdes à Évreux,Lourdes,Évreux,106
2176,INVALID,Marseille est une belle ville,,,153
1339,VALID,Je veux acheter mon billet pour le train Villeurbanne Épernay,Villeurbanne,Épernay,118
2803,INVALID,Statistiques locales Dole,,,261
1545,VALID,Quelle est la durée du trajet en train de Belfort à Épinal ?,Belfort,Épinal,31
396,VALID,Comment rejoindre Saint-Malo depuis Châteaubriant en train ?,Châteaubriant,Saint-Malo,38
3140,INVALID,Centres commerciaux Le Mans,,,226
3370,INVALID,Carte interactive Épinal,,,240
1745,VALID,Je dois être à Besançon avant midi en partant de Montélimar,Montélimar,Besançon,88
2419,INVALID,Statistiques météo Metz,,,204
1164,VALID,Train de nuit Nîmes Provins,Nîmes,Provins,36
1774,INVALID,photo de oyonnax,,,177
3777,INVALID,photos aeriennes valenciennes,,,211
2965,INVALID,Zones commerciales Berck,,,263
2824,INVALID,Guidee urbain Nîmes,,,253
