sentence_id,label,sentence,town1,town2,template_id
764,VALID,Trajet de Nîmes vers Vernon,Nîmes,Vernon,11
2803,INVALID,Restaurant à Chartres,Chartres,Ajaccio,25
3337,INVALID, La distance entre Chartres et Morlaix,Chartres,Morlaix,20
1187,VALID,Je cherche untrain Béziers Morlaix,Béziers,Morlaix,14
2539,INVALID,Quel temps fait-il à Rouen ?,Rouen,Montivilliers,16
176,VALID,je voudrais partir de manosque pour aller à bastia,Manosque,Bastia,9
3224,INVALID,Quelle est la population de Poitiers ?,Poitiers,Concarneau,22
3682,VALID,Je voudrais partir de Montpellier pour aller a Evreux,Montpellier,Évreux,9
1875,VALID,Je cherche un train Vannes Valenciennes,Vannes,Valenciennes,14
2892,INVALID,Le maire de Alençon,Alençon,Thonon-les-Bains,24
88,VALID,prochain train pour auch depuis pontarlier,Pontarlier,Auch,13
3373,INVALID,Le maire de Nevers,Nevers,Louviers,24
1025,VALID,Quels sont les horaires de train Reims Fontainebleau ?,Reims,Fontainebleau,8
2362,INVALID,Bonjour,Mulhouse,Marseille,21
3170,INVALID,Restaurant à Vernon,Vernon,Lyon,25
1399,VALID,Je cherche un train Cannes Épinal,Cannes,Épinal,14
103,VALID,trajet de dinan vers béziers,Dinan,Béziers,11
3512,VALID,prochain train pour manosque depuis dijon,Dijon,Manosque,13
3339,INVALID,Toulouuse ou Mâcon pour les vacances? ,Toulouse,Mâcon,23
2755,INVALID,Le Mans est une belle ville,Le Mans,Melun,18
2966,INVALID,Quel temps fait-il à Montreuil ?,Montreuil,Maubeuge,16
2025,INVALID,le maire de fougères,Fougères,Arles,24
1176,VALID,Y a-t-i ldes trains vers Segré au ddépart de Antibes ?,Antibes,Segré,4
1911,INVALID,quellee s la populationn de besançon ?,Besançon,Nantes,22
107,VALID,départ auray arrivée colmar,Auray,Colmar,15
2053,INVALID,j'habite à chaumont,Chaumont,Avignon,17
1133,VALID,Je cherche un train Moulins Cergy,Moulins,Cergy,14
708,VALID,Je pars de Lons-le-Saunier direction Compiègne,Lons-le-Saunier,Compiègne,12
1543,VALID,Je pars de Reims direction Mâcon,Reims,Mâcon,12
3085,INVALID,La distance entre Évreux et Carcassonne,Évreux,Carcassonne,20
1770,VALID,Je dois me rendre de Brest à Calais,Brest,Calais,7
1142,VALID,Y a-t-il des trains vers Avranches au départ de Auxerre ?,Auxerre,Avranches,4
3071,INVALID,Quel temps fait-il à Fougères ?,Fougères,Orange,16
397,VALID,Trajet de Bourges vers Bourg-en-Bresse,Bourges,Bourg-en-Bresse,11
574,VALID,Comment me rendre à Boulogne-Billancourt depuis Nanterre ?,Nanterre,Boulogne-Billancourt,3
3346,INVALID,Dieppe est une belle ville,Dieppe,Chambéry,18
1440,VALID,Un billet Agen Auray s'il vous plaît,Agen,Auray,2
1509,VALID,Je doisme rendre de Carcassonne à Montargis,Carcassonne,Montargis,7
1642,VALID,Châlons-en-Champagne Épinal pour demain,Châlons-en-Champagne,Épinal,6
3292,INVALID,Le maire de Mâcon,Mâcon,Brest,24
2900,INVALID,La distance entre Vernon et Lons-le-Saunier,Vernon,Lons-le-Saunier,20
1177,VALID,Je pars de Annecy direction Avignon,Annecy,Avignon,12
311,VALID,Quels sont les horaires de train Arles Provins ?,Arles,Provins,8
3722,INVALID,Restaurant a Bourgoin-Jallieu,Bourgoin-Jallieu,Vienne,25
1284,VALID,Départ Montpellier arrivée Lisieux,Montpellier,Lisieux,15
3044,INVALID,Bonjour,Marseille,Oyonnax,21
3532,VALID,je souhaite voyager de oyonnax vvers chaumont,Oyonnax,Chaumont,5
757,VALID,Comment me rendre à Verdun depuis Avignon ?,Avignon,Verdun,3
1049,VALID,Je souhaite voyage rde Grenoble vers Périgueux,Grenoble,Périgueux,5
3311,INVALID,Bonjour,Fontainebleau,Tarbes,21
1955,INVALID,mon ami vit à paris et moi à dinan,Paris,Dinan,19
3361,INVALID,Quelle est la population de Strasbourg ?,Strasbourg,Hazebrouck,22
32,VALID,quels sont les horaires de train châteaubriant montélimar ?,Châteaubriant,Montélimar,8
641,VALID,Je veux aller de Saint-Dizier à Vendôme,Saint-Dizier,Vendôme,1
3765,VALID,Depart Maubeuge arrivee Le Havre,Maubeuge,Le Havre,15
744,VALID,Je veux aller de Évreux à Cambrai,Évreux,Cambrai,1
399,VALID,Je veux aller de Cergy à Laon,Cergy,Laon,1
3742,VALID,Comment me rendre a Valence depuis Lyon ?,Lyon,Valence,3
2555,INVALID,Mulhouse est une belle ville,Mulhouse,Saint-Dizier,18
3408,VALID,je souhaite voyager de morlaix vers rodez,Morlaix,Rodez,5
2605,INVALID,Restaurant à Vierzon,Vierzon,Fécamp,25
3075,INVALID,Roubaix ou Saint-Omer pour les vacances ?,Roubaix,Saint-Omer,23
1394,VALID,Départ Bar-le-Duc arrivée Soissons,Bar-le-Duc,Soissons,15
3210,INVALID,Bonjour,Soissons,Châlons-en-Champagne,21
2155,INVALID,Restaurant à Vitry-le-François,Vitry-le-François,Nîmes,25
303,VALID,Quels sont les horaires de train Alençon Le Havre ?,Alençon,Le Havre,8
2784,INVALID,Villeurbanne est une belle ville,Villeurbanne,Rodez,18
1709,VALID,Un billet Florence Douai s'il vous plaît,Florence,Douai,2
2423,INVALID,Quel temps fait-il à Toulouse ?,Toulouse,Langres,16
3651,VALID,Y a-t-il des trains vers Florence au depart de Ajaccio ?,Ajaccio,Florence,4
3842,INVALID,Quel temps fait-il a Vitre ?,Vitré,Dunkerque,16
220,VALID,départ grenoble arrivée albert,Grenoble,Albert,15
1989,INVALID,quelle est la population de villeurbanne ?,Villeurbanne,Saint-Nazaire,22
591,VALID,Je cherche un train Chaumont Ajaccio,Chaumont,Ajaccio,14
3778,VALID,Un aller simple Bolbec Bar-le-Duc,Bolbec,Bar-le-Duc,10
2701,INVALID,La distance entre Bordeaux et Strasbourg,Bordeaux,Strasbourg,20
1154,VALID,Prochain train pour Romans-sur-Isère depuis Pontarlier,Pontarlier,Romans-sur-Isère,13
1340,VALID,Marseille Biarritz pour demain,Marseille,Biarritz,6
3670,INVALID,Bonjour,Orléans,Saint-Quentin,21
46,VALID,je cherche un train cacrassonne mâcon,Carcassonne,Mâcon,14
1359,VALID,Prochain train pour Montauban depuis Évreux,Évreux,Montauban,13
1821,VALID,Quels sont les horaires de train Épinal Provins ?,Épinal,Provins,8
1711,VALID,Je souhaite voyager de Manosque vers Saint-Brieuc,Manosque,Saint-Brieuc,5
3032,INVALID,Rennes est une belle ville,Rennes,Avignon,18
1615,VALID,Trajet de Dieppe vers Épinal,Dieppe,Épinal,11
231,VALID,comment me rendre à saint-étienne depuis nice ?,Nice,Saint-Étienne,3
286,VALID,Je pars de Belfort direction Antibes,Belfort,Antibes,12
2165,INVALID,J'habite à Manosque,Manosque,Compiègne,17
2911,INVALID,Mon ami vit à Lourdes et moi à Angoulême,Lourdes,Angoulême,19
1660,VALID,Je veux aller de Saint-Nazaire à Auxerre,Saint-Nazaire,Auxerre,1
1039,VALID,Je cherche un train Paris Bayonne,Paris,Bayonne,14
2762,INVALID,J'habitte à Concrneau,Concarneau,Pontivy,17
1513,VALID,Je veux aller de Brest à Valence,Brest,Valence,1
621,VALID,Départ Modane arrivée Le Mans,Modane,Le Mans,15
1618,VALID,Prochain train pour Évreux depuis Albertville,Albertville,Évreux,13
3527,VALID,un billet chartres vesoul s'il vous plait,Chartres,Vesoul,2
1626,VALID,Quels sont les horaires de train Chambéry Toul ?,Chambéry,Toul,8
2751,INVALID,Bonjour,Lyon,Le Mans,21
703,VALID,Je dois me rendre de Montélimar à Cannes,Montélimar,Cannes,7
2793,INVALID,Le maire de Langres,Langres,Nice,24
3740,INVALID,Restaurant a Troyes,Troyes,Fontenay-le-Comte,25
451,VALID,Comment me rendre à Verdun depuis Le Puy-en-Velay ?,Le Puy-en-Velay,Verdun,3
3413,INVALID,j'habite a saint-quentin,Saint-Quentin,Blois,17
833,VALID,Trajet de Clisson vers Châlons-en-Champagne,Clisson,Châlons-en-Champagne,11
2741,INVALID,Mon ami vit à Vienne et moi à Annecy,Vienne,Annecy,19
851,VALID,Je dois me rendre de Boulogne-sur-Mer à Bourg-en-Bresse,Boulogne-sur-Mer,Bourg-en-Bresse,7
3340,INVALID,J'habite à Épinal,Épinal,Cannes,17
2994,INVALID,Quel temps fait-il à Pau ?,Pau,Chambéry,16
3015,INVALID,Lisieux est une belle ville,Lisieux,Valenciennes,18
500,VALID,Je dois me rendre de Verdun à Montpellier,Verdun,Montpellier,7
1833,VALID,Quels sont les horaires de train Lons-le-Saunier Tarbes ?,Lons-le-Saunier,Tarbes,8
359,VALID,Albertville Concarneau pour demain,Albertville,Concarneau,6
2870,INVALID,Quel temps fait-il à Châlons-en-Champagne ?,Châlons-en-Champagne,Pontarlier,16
3226,INVALID,Quel temps fait-il à Oyonnax ?,Oyonnax,Dunkerque,16
2669,INVALID,J'habite à Colmar,Colmar,Vichy,17
3902,VALID,Prochain train pour Le Puy-en-Velay depuis Valenciennes,Valenciennes,Le Puy-en-Velay,13
3352,INVALID,Bonjour,Périgueux,Douai,21
3610,INVALID,arras est une belle ville,Arras,Lisieux,18
3743,INVALID,Quelle est la population de Tarbes ?,Tarbes,Aix-en-Provence,22
2333,INVALID,La distance entre Cherbourg et Meaux,Cherbourg,Meaux,20
953,VALID, Nancy Manosque pour demain,Nancy,Manosque,6
535,VALID,Quels  sont les oraires de train Fontenay-le-Comte Alençon ?,Fontenay-le-Comte,Alençon,8
2354,INVALID,Le maire de Bourg-en-Bresse,Bourg-en-Bresse,Lille,24
2477,INVALID,Dinan ou Lyon pour les vacances ?,Dinan,Lyon,23
207,VALID,lons-le-suanie argenteuill pour dmain,Lons-le-Saunier,Argenteuil,6
3475,INVALID,j'habite a bethune,Béthune,La Rochelle,17
3557,VALID,je dois me rendre de montpellier a soissons,Montpellier,Soissons,7
3099,INVALID,Morlaix est une belle ville,Morlaix,Colmar,18
749,VALID,Je dois me rendre de Nevers à Annemasse,Nevers,Annemasse,7
2259,INVALID,J'habite à Valence,Valence,Yvetot,17
3235,INVALID,Mon ami vit à Perpignan et moi à Segré,Perpignan,Segré,19
1780,VALID,Trajet de Vitry-le-François vers Chambéry,Vitry-le-François,Chambéry,11
3488,VALID,trajet de avignon vers clisson,Avignon,Clisson,11
137,VALID,je pars de périgueux direction paris,Périgueux,Paris,12
2498,INVALID,Restaurant à Rodez,Rodez,Chartres,25
2151,INVALID,J'habite à Tarbes,Tarbes,Étampes,17
3137,INVALID,Courbevoie est une belle ville,Courbevoie,Lisieux,18
3124,INVALID,Étampes est une belle ville,Étampes,Lens,18
356,VALID,Un billet Le Havre Gap s'il vous plaît,Le Havre,Gap,2
1001,VALID,Je ois me render de Maubeuge à Lons-le-Saunier,Maubeuge,Lons-le-Saunier,7
279,VALID,départ oyonnax arrivée granville,Oyonnax,Granville,15
897,VALID,Un billet Paris Hazebrouck s'il vous plaît,Paris,Hazebrouck,2
1829,VALID,Comment me rendre à Mulhouse depuis Vitry-le-François ?,Vitry-le-François,Mulhouse,3
3854,VALID,Boulogne-sur-Mer Aix-en-Provence pour demain,Boulogne-sur-Mer,Aix-en-Provence,6
2876,INVALID,Restaurant à Saumur,Saumur,Le Puy-en-Velay,25
2097,INVALID,quelle est la population de toul ?,Toul,Argenteuil,22
2569,INVALID,Mon ami vit à Modane et moi à Dieppe,Modane,Dieppe,19
1708,VALID,Je souhaite voyager de Arles vers Fontenay-le-Comte,Arles,Fontenay-le-Comte,5
119,VALID,un aller simple poitiers loches,Poitiers,Loches,10
174,VALID,un billet elbeuf abbeville s'il vous plaît,Elbeuf,Abbeville,2
1170,VALID,Comment me rendre à Bourgoin-Jallieu depuis Montpellier ?,Montpellier,Bourgoin-Jallieu,3
649,VALID,Un billet Valence Argenteuil s'il vous plaît,Valence,Argenteuil,2
3073,INVALID,Quel temps fait-il à Douai ?,Douai,Toul,16
1356,VALID,Un billet Dijon Nantes s'il vous plaît,Dijon,Nantes,2
2051,INVALID,bonjour,Tourcoing,Lisieux,21
3144,INVALID,Amboise ou Évreux pour les vacances ?,Amboise,Évreux,23
1841,VALID,Un billet Étampes Laon s'il vous plaît,Étampes,Laon,2
1783,VALID,Y a-t-il des trains vers Dole au départ de Bastia ?,Bastia,Dole,4
2428,INVALID,Le maire de VVlaeciennes,Valenciennes,Nîmes,24
3239,INVALID,Mon ami vit à Vienne et moi à Roubaix,Vienne,Roubaix,19
1701,VALID,Y a-t-il des trains vers Melun au départ de Brest ?,Brest,Melun,4
2507,INVALID,Verdun est une belle ville,Verdun,Caen,18
1510,VALID,Quels sont les horaires de train Vichy Bar-le-Duc ?,Vichy,Bar-le-Duc,8
1292,VALID,Je voudrais partir de Avgnon pour ller à Fontainebleau,Avignon,Fontainebleau,9
1650,VALID,Prochain train pour Orléans depuis Challans,Challans,Orléans,13
2706,INVALID,J'habite à Douai,Douai,Chambéry,17
3271,INVALID,J'habite à Lyon,Lyon,Saint-Nazaire,17
2193,INVALID,Quelle est la population de Arras ?,Arras,Béziers,22
2378,INVALID,La distance entre Vendôme et Aix-les-Bains,Vendôme,Aix-les-Bains,20
3202,INVALID,La dstance entre Thonon-les-Bains et Montbéliard,Thonon-les-Bains,Montbéliard,20
2229,INVALID,La distance entre Annemasse et Albi,Annemasse,Albi,20
1560,VALID,Je souhaite voyager de Fécamp vers Elbeuf,Fécamp,Elbeuf,5
2327,INVALID,Briançon est une belle ville,Briançon,Châteauroux,18
1065,VALID,Je pars de Courbevoie direction Évry,Courbevoie,Évry,12
3211,INVALID,J'habite à Segré,Segré,Montivilliers,17
1975,INVALID,la distance entre nîmes et le puy-en-velay,Nîmes,Le Puy-en-Velay,20
2649,INVALID,Bonjour,Courbevoie,Nanterre,21
2439,INVALID,J'habite à Ancenis,Ancenis,Quimper,17
1603,VALID,Je dois me rendre de Laval à Vienne,Laval,Vienne,7
3513,INVALID,quel temps fait-il a maubeuge ?,Maubeuge,Le Mans,16
1456,VALID,Y a-t-il des trains vers Épinal au départ de Orange ?,Orange,Épinal,4
148,VALID,un billet rodez bolbec s'il vous plaît,Rodez,Bolbec,2
2452,INVALID,Restaurant à Cergy,Cergy,Albi,25
8,VALID,je veux aller de laval à mâcon,Laval,Mâcon,1
3647,VALID,Trajet de Evreux vers Beauvais,Évreux,Beauvais,11
754,VALID,Départ Marseille arrivée Quimper,Marseille,Quimper,15
998,VALID,Un billet Saint-Omer La Rochelle s'il vous plaît,Saint-Omer,La Rochelle,2
2150,INVALID, Restaurant à Challans,Challans,Hazebrouck,25
1707,VALID,Je dois me rendre de Clisson à Segré,Clisson,Segré,7
2146,INVALID, Restaurat à eCgry,Cergy,Clisson,25
1652,VALID,Je voudrais partir de Vernon pour aller à Lille,Vernon,Lille,9
954,VALID,Prochain train pour Vichy depuis Pontivy,Pontivy,Vichy,13
819,VALID,Un billet Valenciennes Montauban s'il vous plaît,Valenciennes,Montauban,2
678,VALID,Je veux aller de Montargis à Alençon,Montargis,Alençon,1
436,VALID,Je dois me rendre de Cambrai à Boulogne-Billancourt,Cambrai,Boulogne-Billancourt,7
186,VALID,quels sont les horaires de train auch le havre ?,Auch,Le Havre,8
6,VALID,je souhaite voyager de cholet vers arras,Cholet,Arras,5
3002,INVALID,Saint-Malo ou Argenteuil pour les vacances ?,Saint-Malo,Argenteuil,23
2144,INVALID,J'habite à Vitry-le-François,Vitry-le-François,Pontivy,17
3390,INVALID,Le maire de Tarbes,Tarbes,Abbeville,24
38,VALID,je pars de arras direction annemasse,Arras,Annemasse,12
2299,INVALID,Mon ami vit à Évreux et moi à Aix-en-Provence,Évreux,Aix-en-Provence,19
3848,INVALID,Le maire de Chateauroux,Châteauroux,Étampes,24
1288,VALID,Départ Châteaubriant arrivée Chaumont,Châteaubriant,Chaumont,15
1580,VALID,Départ Bordeaux arrivée Agen,Bordeaux,Agen,15
3534,VALID,comment me rendre a antibes depuis montbeliard ?,Montbéliard,Antibes,3
1173,VALID,Strasbourg Quimper pour demain,Strasbourg,Quimper,6
1739,VALID,Je veux aller de Vendôme à Argenteuil,Vendôme,Argenteuil,1
1947,INVALID,quel temps fait-il à vichy ?,Vichy,Verdun,16
2247,INVALID,Bonjour,Montbéliard,Dunkerque,21
100,VALID,je souhaite voyager de évry vers mende,Évry,Mende,5
1715,VALID,Prochain train pour Chalon-sur-Saône depuis Périgueux,Périgueux,Chalon-sur-Saône,13
1037,VALID,Dijon Châlons-en-Champagne pour demain,Dijon,Châlons-en-Champagne,6
3156,INVALID,Restaurant à Marseille,Marseille,Tarbes,25
2686,INVALID,Chalon-sur-Saône ou Valence pour les vacances ?,Chalon-sur-Saône,Valence,23
2008,INVALID,quel temps fait-il à alençon ?,Alençon,Lons-le-Saunier,16
732,VALID,Je pars de Cholet direction Agen,Cholet,Agen,12
236,VALID,quels sont les horaires de train beauvais vannes ?,Beauvais,Vannes,8
1516,VALID,Versailles Dunkerque pour demain,Versailles,Dunkerque,6
931,VALID,Je cherche un train Dole Épernay,Dole,Épernay,14
1061,VALID,Prochain train pour Toulouse depuis Étampes,Étampes,Toulouse,13
2,VALID,départ béthune arrivée lorient,Béthune,Lorient,15
76,VALID,je dois me rendre de saint-quentin à arras,Saint-Quentin,Arras,7
1227,VALID,Je dois me rendre de Évreux à Saint-Étienne,Évreux,Saint-Étienne,7
2600,INVALID,Le maire de Colmar,Colmar,Oyonnax,24
3506,VALID,je dois me rendre de cannes a louviers,Cannes,Louviers,7
2804,INVALID,J'habite à Clermont-Ferrand,Clermont-Ferrand,Vierzon,17
3207,INVALID,Quelle est  la population de Nantes ?,Nantes,Rennes,22
332,VALID,Mende Toul pour demain,Mende,Toul,6
651,VALID,Je voudrais partir de Perpignan pour aller à Laval,Perpignan,Laval,9
943,VALID,Je voudrais partir de Lannion pour aller à Chambéry,Lannion,Chambéry,9
168,VALID,je cherche un train évreux lunéville,Évreux,Lunéville,14
1830,VALID,Loches Épinal pour demain,Loches,Épinal,6
3490,VALID,depart bolbec arrivee albertville,Bolbec,Albertville,15
3082,INVALID,Quel temps fait-il à Nice ?,Nice,Bourges,16
3215,INVALID,Restaurant à Le Havre,Le Havre,Dinan,25
622,VALID,Quels sont les horaires de train Abbeville Colmar ?,Abbeville,Colmar,8
3140,INVALID,Quelle est la population de Bolbec ?,Bolbec,Chambéry,22
799,VALID,Elbeuf Troyes pour demain,Elbeuf,Troyes,6
1595,VALID,Quels sont les horaires de train Angoulême Lannion ?,Angoulême,Lannion,8
1694,VALID,Un aller simple Avranches Versailles,Avranches,Versailles,10
1395,VALID,Un aller simple Montauban Rodez,Montauban,Rodez,10
1997,INVALID,quel temps fait-il à montivilliers ?,Montivilliers,Lille,16
3767,INVALID,Quel temps fait-il a Amiens ?,Amiens,Boulogne-sur-Mer,16
2528,INVALID,oBjour,Épernay,Le Puy-en-Velay,21
830,VALID,Y a-t-il des trains vers Marseille au départ de Charleville-Mézières ?,Charleville-Mézières,Marseille,4
948,VALID,Trajet de Courbevoie vers Chambéry,Courbevoie,Chambéry,11
1605,VALID,Je souhaite voyager de Évreux vers Arras,Évreux,Arras,5
2309,INVALID,Mon ami vit à Avignon et moi à Niort,Avignon,Niort,19
844,VALID,QQuels sont les horaires de train Thonon-lesB-ains  Dieppe?,Thonon-les-Bains,Dieppe,8
2002,INVALID,mon ami vit à montivilliers et moi à nevers,Montivilliers,Nevers,19
575,VALID,Quels sont les horaires de train Vitré Orléans ?,Vitré,Orléans,8
1342,VALID,Je souhaite voyager de Auxerre vers Bourgoin-Jallieu,Auxerre,Bourgoin-Jallieu,5
1439,VALID,La Rochelle Avignon pour demain,La Rochelle,Avignon,6
3133,INVALID,J'habite à Fougères,Fougères,Chambéry,17
1659,VALID,Je cherche un train Nantes Roubaix,Nantes,Roubaix,14
3304,INVALID,Poitiers ou Oyonnax pour les vacances ?,Poitiers,Oyonnax,23
1398,VALID,Trajet de Mulhouse vers Lorient,Mulhouse,Lorient,11
196,VALID,prochain train pour chambéry depuis limoges,Limoges,Chambéry,13
428,VALID,Quels sont les horaires de train Lorient Niort ?,Lorient,Niort,8
1800,VALID,Je souhaite voyager de Évry vers Nîmes,Évry,Nîmes,5
1391,VALID,Maubeuge Boulogne-sur-Mer pour demain,Maubeuge,Boulogne-sur-Mer,6
3418,VALID,trajet de nancy vers maubeuge,Nancy,Maubeuge,11
3094,INVALID,Aix-les-Bains ou Loches pour les vacances ?,Aix-les-Bains,Loches,23
961,VALID,Prochain train pour Auch depuis Boulogne-sur-Mer,Boulogne-sur-Mer,Auch,13
2027,INVALID,quel temps fait-il à compiègne ?,Compiègne,Étampes,16
3517,INVALID,quel temps fait-il a tarbes ?,Tarbes,La Rochelle,16
787,VALID,Je pars de Granville direction Modane,Granville,Modane,12
3150,INVALID,Aubenas ou Paris pour les vacances ?,Aubenas,Paris,23
676,VALID,Je pars de Amboise direction Marseille,Amboise,Marseille,12
3152,INVALID,Restaurant à Hazebrouck,Hazebrouck,Bordeaux,25
2403,INVALID,Bonjour,Gap,Calais,21
2325,INVALID,La distance entre Cholet et Briançon,Cholet,Briançon,20
3031,INVALID,Bonjour,Aurillac,Courbevoie,21
3237,INVALID,Mon ami vit à Aix-en-Provence et moi à Bourgoin-Jallieu,Aix-en-Provence,Bourgoin-Jallieu,19
2548,INVALID,Mon ami vit à Meaux et moi à Maubeuge,Meaux,Maubeuge,19
1224,VALID,Comment me rendre à Montargis depuis Bourg-en-Bresse ?,Bourg-en-Bresse,Montargis,3
1120,VALID,Trajet de Montivilliers vers Fontainebleau,Montivilliers,Fontainebleau,11
3444,VALID,depart langres arrivee camery,Langres,Chambéry,15
3808,VALID,Je veux aller de Orleans a Vichy,Orléans,Vichy,1
412,VALID,Quels sont les horaires de train Mulhouse Port-Boulet ?,Mulhouse,Port-Boulet,8
2369,INVALID,Melun ou Nancy pour les vacances ?,Melun,Nancy,23
3814,VALID,Quels sont les horaires de train Marseille Le Mans ?,Marseille,Le Mans,8
985,VALID,Périgueux Saint-Quentin pour demai,Périgueux,Saint-Quentin,6
2991,INVALID,Le maire de Cambrai,Cambrai,Provins,24
2085,INVALID,quel temps fait-il à lourdes ?,Lourdes,Dunkerque,16
